unique_id,lake,station_id,sample_number,lat,long,agency_code,method,date,reporting_value,life_stage,final_id,taxon_level,phylum,subphylum,class,subclass,order,suborder,family,subfamily,tribe,genus,species,picked,squares,wind,oncolite,disturbance,substrate_size_d50,substrate,distance_fram_shore,temperature,conductivity,ph,macrophyte
onon_14_2,onon,onon_14,2,43.0886,-76.227996,esf,kick net,6/27/2014,95,,chironomus,gen,arthropoda,hexapoda,insecta,pterygota,diptera,nematocera,chironomidae,chironominae,chironomini,chironomus,,6,30,west,om,high,0.346410162,sand,5.7,18.17,1517,7.19,1
onon_14_2,onon,onon_14,2,43.0886,-76.227996,esf,kick net,6/27/2014,4,,polypedilum,gen,arthropoda,hexapoda,insecta,pterygota,diptera,nematocera,chironomidae,chironominae,chironomini,polypedilum,,6,30,west,om,high,0.346410162,sand,5.7,18.17,1517,7.19,1
onon_14_2,onon,onon_14,2,43.0886,-76.227996,esf,kick net,6/27/2014,8,,tanytarsus,gen,arthropoda,hexapoda,insecta,pterygota,diptera,nematocera,chironomidae,chironominae,tanytarsini,tanytarsus,,6,30,west,om,high,0.346410162,sand,5.7,18.17,1517,7.19,1
onon_14_2,onon,onon_14,2,43.0886,-76.227996,esf,kick net,6/27/2014,2,,orthocladius,gen,arthropoda,hexapoda,insecta,pterygota,diptera,nematocera,chironomidae,orthocladiinae,,orthocladius,,6,30,west,om,high,0.346410162,sand,5.7,18.17,1517,7.19,1
onon_14_2,onon,onon_14,2,43.0886,-76.227996,esf,kick net,6/27/2014,2,,procladius,gen,arthropoda,hexapoda,insecta,pterygota,diptera,nematocera,chironomidae,tanypodinae,procladiini,procladius,,6,30,west,om,high,0.346410162,sand,5.7,18.17,1517,7.19,1
onon_14_2,onon,onon_14,2,43.0886,-76.227996,esf,kick net,6/27/2014,5,,gammarus,gen,arthropoda,crustacea,malacostraca,eumalacostraca,amphipoda,gammaridea,gammaridae,,,gammarus,,6,30,west,om,high,0.346410162,sand,5.7,18.17,1517,7.19,1
onon_15_1,onon,onon_15,1,43.0956,-76.236099,esf,kick net,6/26/2014,2,,dreissena_polymorpha,spe,mollusca,,bivalvia,heterodonta,veneroida,,dreissenidae,,,dreissena,dreissena_polymorpha,6,30,west,ol,low,26.90868529,coarsegravel,4.4,,,,2
onon_15_1,onon,onon_15,1,43.0956,-76.236099,esf,kick net,6/26/2014,4,,physa,gen,mollusca,,gastropoda,,basommatophora,,physidae,,,physa,,6,30,west,ol,low,26.90868529,coarsegravel,4.4,,,,2
onon_15_1,onon,onon_15,1,43.0956,-76.236099,esf,kick net,6/26/2014,1,,peltodytes,gen,arthropoda,hexapoda,insecta,pterygota,coleoptera,adephaga,haliplidae,,,peltodytes,,6,30,west,ol,low,26.90868529,coarsegravel,4.4,,,,2
onon_15_1,onon,onon_15,1,43.0956,-76.236099,esf,kick net,6/26/2014,4,,dicrotendipes,gen,arthropoda,hexapoda,insecta,pterygota,diptera,nematocera,chironomidae,chironominae,chironomini,dicrotendipes,,6,30,west,ol,low,26.90868529,coarsegravel,4.4,,,,2
onon_15_1,onon,onon_15,1,43.0956,-76.236099,esf,kick net,6/26/2014,33,,paratendipes,gen,arthropoda,hexapoda,insecta,pterygota,diptera,nematocera,chironomidae,chironominae,chironomini,paratendipes,,6,30,west,ol,low,26.90868529,coarsegravel,4.4,,,,2
onon_15_1,onon,onon_15,1,43.0956,-76.236099,esf,kick net,6/26/2014,25,,polypedilum,gen,arthropoda,hexapoda,insecta,pterygota,diptera,nematocera,chironomidae,chironominae,chironomini,polypedilum,,6,30,west,ol,low,26.90868529,coarsegravel,4.4,,,,2
onon_15_1,onon,onon_15,1,43.0956,-76.236099,esf,kick net,6/26/2014,1,,pseudochironomus,gen,arthropoda,hexapoda,insecta,pterygota,diptera,nematocera,chironomidae,chironominae,pseudochironomini,pseudochironomus,,6,30,west,ol,low,26.90868529,coarsegravel,4.4,,,,2
onon_15_1,onon,onon_15,1,43.0956,-76.236099,esf,kick net,6/26/2014,1,,corynoneura,gen,arthropoda,hexapoda,insecta,pterygota,diptera,nematocera,chironomidae,orthocladiinae,,corynoneura,,6,30,west,ol,low,26.90868529,coarsegravel,4.4,,,,2
onon_15_1,onon,onon_15,1,43.0956,-76.236099,esf,kick net,6/26/2014,8,,cricotopus,gen,arthropoda,hexapoda,insecta,pterygota,diptera,nematocera,chironomidae,orthocladiinae,,cricotopus,,6,30,west,ol,low,26.90868529,coarsegravel,4.4,,,,2
onon_15_1,onon,onon_15,1,43.0956,-76.236099,esf,kick net,6/26/2014,3,,ablabesmyia,gen,arthropoda,hexapoda,insecta,pterygota,diptera,nematocera,chironomidae,tanypodinae,pentaneurini,ablabesmyia,,6,30,west,ol,low,26.90868529,coarsegravel,4.4,,,,2
onon_15_1,onon,onon_15,1,43.0956,-76.236099,esf,kick net,6/26/2014,2,,procladius,gen,arthropoda,hexapoda,insecta,pterygota,diptera,nematocera,chironomidae,tanypodinae,procladiini,procladius,,6,30,west,ol,low,26.90868529,coarsegravel,4.4,,,,2
onon_15_1,onon,onon_15,1,43.0956,-76.236099,esf,kick net,6/26/2014,3,,hydroptila,gen,arthropoda,hexapoda,insecta,pterygota,trichoptera,spicipalpia,hydroptilidae,hydroptilinae,hydroptilini,hydroptila,,6,30,west,ol,low,26.90868529,coarsegravel,4.4,,,,2
onon_15_1,onon,onon_15,1,43.0956,-76.236099,esf,kick net,6/26/2014,23,,gammarus,gen,arthropoda,crustacea,malacostraca,eumalacostraca,amphipoda,gammaridea,gammaridae,,,gammarus,,6,30,west,ol,low,26.90868529,coarsegravel,4.4,,,,2
onon_15_1,onon,onon_15,1,43.0956,-76.236099,esf,kick net,6/26/2014,7,,hyalella,gen,arthropoda,crustacea,malacostraca,eumalacostraca,amphipoda,gammaridea,hyalellidae,,,hyalella,,6,30,west,ol,low,26.90868529,coarsegravel,4.4,,,,2
onon_15_2,onon,onon_15,2,43.0956,-76.236099,esf,kick net,6/26/2014,2,,dreissena_bugensis,spe,mollusca,,bivalvia,heterodonta,veneroida,,dreissenidae,,,dreissena,dreissena_bugensis,6,30,west,ol,low,26.90868529,coarsegravel,4.4,,,,2
onon_15_2,onon,onon_15,2,43.0956,-76.236099,esf,kick net,6/26/2014,1,,dreissena_polymorpha,spe,mollusca,,bivalvia,heterodonta,veneroida,,dreissenidae,,,dreissena,dreissena_polymorpha,6,30,west,ol,low,26.90868529,coarsegravel,4.4,,,,2
onon_15_2,onon,onon_15,2,43.0956,-76.236099,esf,kick net,6/26/2014,1,,physa,gen,mollusca,,gastropoda,,basommatophora,,physidae,,,physa,,6,30,west,ol,low,26.90868529,coarsegravel,4.4,,,,2
onon_15_2,onon,onon_15,2,43.0956,-76.236099,esf,kick net,6/26/2014,5,,dicrotendipes,gen,arthropoda,hexapoda,insecta,pterygota,diptera,nematocera,chironomidae,chironominae,chironomini,dicrotendipes,,6,30,west,ol,low,26.90868529,coarsegravel,4.4,,,,2
onon_15_2,onon,onon_15,2,43.0956,-76.236099,esf,kick net,6/26/2014,30,,paratendipes,gen,arthropoda,hexapoda,insecta,pterygota,diptera,nematocera,chironomidae,chironominae,chironomini,paratendipes,,6,30,west,ol,low,26.90868529,coarsegravel,4.4,,,,2
onon_15_2,onon,onon_15,2,43.0956,-76.236099,esf,kick net,6/26/2014,21,,polypedilum,gen,arthropoda,hexapoda,insecta,pterygota,diptera,nematocera,chironomidae,chironominae,chironomini,polypedilum,,6,30,west,ol,low,26.90868529,coarsegravel,4.4,,,,2
onon_15_2,onon,onon_15,2,43.0956,-76.236099,esf,kick net,6/26/2014,6,,pseudochironomus,gen,arthropoda,hexapoda,insecta,pterygota,diptera,nematocera,chironomidae,chironominae,pseudochironomini,pseudochironomus,,6,30,west,ol,low,26.90868529,coarsegravel,4.4,,,,2
onon_15_2,onon,onon_15,2,43.0956,-76.236099,esf,kick net,6/26/2014,11,,rheotanytarsus,gen,arthropoda,hexapoda,insecta,pterygota,diptera,nematocera,chironomidae,chironominae,tanytarsini,rheotanytarsus,,6,30,west,ol,low,26.90868529,coarsegravel,4.4,,,,2
onon_15_2,onon,onon_15,2,43.0956,-76.236099,esf,kick net,6/26/2014,1,,corynoneura,gen,arthropoda,hexapoda,insecta,pterygota,diptera,nematocera,chironomidae,orthocladiinae,,corynoneura,,6,30,west,ol,low,26.90868529,coarsegravel,4.4,,,,2
onon_15_2,onon,onon_15,2,43.0956,-76.236099,esf,kick net,6/26/2014,1,,orthocladius,gen,arthropoda,hexapoda,insecta,pterygota,diptera,nematocera,chironomidae,orthocladiinae,,orthocladius,,6,30,west,ol,low,26.90868529,coarsegravel,4.4,,,,2
onon_15_2,onon,onon_15,2,43.0956,-76.236099,esf,kick net,6/26/2014,2,,ablabesmyia,gen,arthropoda,hexapoda,insecta,pterygota,diptera,nematocera,chironomidae,tanypodinae,pentaneurini,ablabesmyia,,6,30,west,ol,low,26.90868529,coarsegravel,4.4,,,,2
onon_15_2,onon,onon_15,2,43.0956,-76.236099,esf,kick net,6/26/2014,4,,caenis,gen,arthropoda,hexapoda,insecta,pterygota,ephemeroptera,furcatergalia,caenidae,caeninae,,caenis,,6,30,west,ol,low,26.90868529,coarsegravel,4.4,,,,2
onon_15_2,onon,onon_15,2,43.0956,-76.236099,esf,kick net,6/26/2014,2,,mystacides,gen,arthropoda,hexapoda,insecta,pterygota,trichoptera,integripalpia,leptoceridae,leptocerinae,mystacidini,mystacides,,6,30,west,ol,low,26.90868529,coarsegravel,4.4,,,,2
onon_15_2,onon,onon_15,2,43.0956,-76.236099,esf,kick net,6/26/2014,1,,oecetis,gen,arthropoda,hexapoda,insecta,pterygota,trichoptera,integripalpia,leptoceridae,leptocerinae,oecetini,oecetis,,6,30,west,ol,low,26.90868529,coarsegravel,4.4,,,,2
onon_15_2,onon,onon_15,2,43.0956,-76.236099,esf,kick net,6/26/2014,23,,gammarus,gen,arthropoda,crustacea,malacostraca,eumalacostraca,amphipoda,gammaridea,gammaridae,,,gammarus,,6,30,west,ol,low,26.90868529,coarsegravel,4.4,,,,2
onon_15_2,onon,onon_15,2,43.0956,-76.236099,esf,kick net,6/26/2014,2,,hyalella,gen,arthropoda,crustacea,malacostraca,eumalacostraca,amphipoda,gammaridea,hyalellidae,,,hyalella,,6,30,west,ol,low,26.90868529,coarsegravel,4.4,,,,2
onon_16_1,onon,onon_16,1,43.103698,-76.2425,esf,kick net,6/26/2014,2,,dreissena_polymorpha,spe,mollusca,,bivalvia,heterodonta,veneroida,,dreissenidae,,,dreissena,dreissena_polymorpha,7,45,west,ol,low,0.346410162,sand,2.4,,,,1
onon_16_1,onon,onon_16,1,43.103698,-76.2425,esf,kick net,6/26/2014,15,,cryptochironomus,gen,arthropoda,hexapoda,insecta,pterygota,diptera,nematocera,chironomidae,chironominae,chironomini,cryptochironomus,,7,45,west,ol,low,0.346410162,sand,2.4,,,,1
onon_16_1,onon,onon_16,1,43.103698,-76.2425,esf,kick net,6/26/2014,2,,cryptotendipes,gen,arthropoda,hexapoda,insecta,pterygota,diptera,nematocera,chironomidae,chironominae,chironomini,cryptotendipes,,7,45,west,ol,low,0.346410162,sand,2.4,,,,1
onon_16_1,onon,onon_16,1,43.103698,-76.2425,esf,kick net,6/26/2014,4,,dicrotendipes,gen,arthropoda,hexapoda,insecta,pterygota,diptera,nematocera,chironomidae,chironominae,chironomini,dicrotendipes,,7,45,west,ol,low,0.346410162,sand,2.4,,,,1
onon_16_1,onon,onon_16,1,43.103698,-76.2425,esf,kick net,6/26/2014,15,,paratanytarsus,gen,arthropoda,hexapoda,insecta,pterygota,diptera,nematocera,chironomidae,chironominae,tanytarsini,paratanytarsus,,7,45,west,ol,low,0.346410162,sand,2.4,,,,1
onon_16_1,onon,onon_16,1,43.103698,-76.2425,esf,kick net,6/26/2014,8,,paratendipes,gen,arthropoda,hexapoda,insecta,pterygota,diptera,nematocera,chironomidae,chironominae,chironomini,paratendipes,,7,45,west,ol,low,0.346410162,sand,2.4,,,,1
onon_16_1,onon,onon_16,1,43.103698,-76.2425,esf,kick net,6/26/2014,13,,polypedilum,gen,arthropoda,hexapoda,insecta,pterygota,diptera,nematocera,chironomidae,chironominae,chironomini,polypedilum,,7,45,west,ol,low,0.346410162,sand,2.4,,,,1
onon_16_1,onon,onon_16,1,43.103698,-76.2425,esf,kick net,6/26/2014,3,,cricotopus,gen,arthropoda,hexapoda,insecta,pterygota,diptera,nematocera,chironomidae,orthocladiinae,,cricotopus,,7,45,west,ol,low,0.346410162,sand,2.4,,,,1
onon_16_1,onon,onon_16,1,43.103698,-76.2425,esf,kick net,6/26/2014,2,,procladius,gen,arthropoda,hexapoda,insecta,pterygota,diptera,nematocera,chironomidae,tanypodinae,procladiini,procladius,,7,45,west,ol,low,0.346410162,sand,2.4,,,,1
onon_16_1,onon,onon_16,1,43.103698,-76.2425,esf,kick net,6/26/2014,15,,chironomidae,fam,arthropoda,hexapoda,insecta,pterygota,diptera,nematocera,chironomidae,,,,,7,45,west,ol,low,0.346410162,sand,2.4,,,,1
onon_16_1,onon,onon_16,1,43.103698,-76.2425,esf,kick net,6/26/2014,1,,oecetis,gen,arthropoda,hexapoda,insecta,pterygota,trichoptera,integripalpia,leptoceridae,leptocerinae,oecetini,oecetis,,7,45,west,ol,low,0.346410162,sand,2.4,,,,1
onon_16_1,onon,onon_16,1,43.103698,-76.2425,esf,kick net,6/26/2014,5,,gammarus,gen,arthropoda,crustacea,malacostraca,eumalacostraca,amphipoda,gammaridea,gammaridae,,,gammarus,,7,45,west,ol,low,0.346410162,sand,2.4,,,,1
onon_16_1,onon,onon_16,1,43.103698,-76.2425,esf,kick net,6/26/2014,3,,hyalella,gen,arthropoda,crustacea,malacostraca,eumalacostraca,amphipoda,gammaridea,hyalellidae,,,hyalella,,7,45,west,ol,low,0.346410162,sand,2.4,,,,1
onon_16_1,onon,onon_16,1,43.103698,-76.2425,esf,kick net,6/26/2014,1,,caecidotea,gen,arthropoda,crustacea,malacostraca,eumalacostraca,isopoda,asellota,asellidae,,,caecidotea,,7,45,west,ol,low,0.346410162,sand,2.4,,,,1
onon_16_2,onon,onon_16,2,43.103698,-76.2425,esf,kick net,6/26/2014,1,,dreissena_bugensis,spe,mollusca,,bivalvia,heterodonta,veneroida,,dreissenidae,,,dreissena,dreissena_bugensis,7,45,west,ol,low,0.346410162,sand,2.4,,,,1
onon_16_2,onon,onon_16,2,43.103698,-76.2425,esf,kick net,6/26/2014,6,,glyptotendipes,gen,arthropoda,hexapoda,insecta,pterygota,diptera,nematocera,chironomidae,chironominae,chironomini,glyptotendipes,,7,45,west,ol,low,0.346410162,sand,2.4,,,,1
onon_16_2,onon,onon_16,2,43.103698,-76.2425,esf,kick net,6/26/2014,20,,paratendipes,gen,arthropoda,hexapoda,insecta,pterygota,diptera,nematocera,chironomidae,chironominae,chironomini,paratendipes,,7,45,west,ol,low,0.346410162,sand,2.4,,,,1
onon_16_2,onon,onon_16,2,43.103698,-76.2425,esf,kick net,6/26/2014,19,,polypedilum,gen,arthropoda,hexapoda,insecta,pterygota,diptera,nematocera,chironomidae,chironominae,chironomini,polypedilum,,7,45,west,ol,low,0.346410162,sand,2.4,,,,1
onon_16_2,onon,onon_16,2,43.103698,-76.2425,esf,kick net,6/26/2014,30,,rheotanytarsus,gen,arthropoda,hexapoda,insecta,pterygota,diptera,nematocera,chironomidae,chironominae,tanytarsini,rheotanytarsus,,7,45,west,ol,low,0.346410162,sand,2.4,,,,1
onon_16_2,onon,onon_16,2,43.103698,-76.2425,esf,kick net,6/26/2014,9,,tanytarsus,gen,arthropoda,hexapoda,insecta,pterygota,diptera,nematocera,chironomidae,chironominae,tanytarsini,tanytarsus,,7,45,west,ol,low,0.346410162,sand,2.4,,,,1
onon_16_2,onon,onon_16,2,43.103698,-76.2425,esf,kick net,6/26/2014,3,,chironomidae,fam,arthropoda,hexapoda,insecta,pterygota,diptera,nematocera,chironomidae,,,,,7,45,west,ol,low,0.346410162,sand,2.4,,,,1
onon_16_2,onon,onon_16,2,43.103698,-76.2425,esf,kick net,6/26/2014,1,,hydroptila,gen,arthropoda,hexapoda,insecta,pterygota,trichoptera,spicipalpia,hydroptilidae,hydroptilinae,hydroptilini,hydroptila,,7,45,west,ol,low,0.346410162,sand,2.4,,,,1
onon_16_2,onon,onon_16,2,43.103698,-76.2425,esf,kick net,6/26/2014,1,,orthotrichia,gen,arthropoda,hexapoda,insecta,pterygota,trichoptera,spicipalpia,hydroptilidae,hydroptilinae,orthotrichiini,orthotrichia,,7,45,west,ol,low,0.346410162,sand,2.4,,,,1
onon_16_2,onon,onon_16,2,43.103698,-76.2425,esf,kick net,6/26/2014,9,,gammarus,gen,arthropoda,crustacea,malacostraca,eumalacostraca,amphipoda,gammaridea,gammaridae,,,gammarus,,7,45,west,ol,low,0.346410162,sand,2.4,,,,1
onon_16_2,onon,onon_16,2,43.103698,-76.2425,esf,kick net,6/26/2014,1,,hyalella,gen,arthropoda,crustacea,malacostraca,eumalacostraca,amphipoda,gammaridea,hyalellidae,,,hyalella,,7,45,west,ol,low,0.346410162,sand,2.4,,,,1
caz_1_1,caz,caz_1,1,42.9754753,-75.8810883,esf,kick net,7/1/2014,1,,physa,gen,mollusca,,gastropoda,,basommatophora,,physidae,,,physa,,9,30,end,,,0.346410162,sand,1.86,22.2,289,7.31,3
caz_1_1,caz,caz_1,1,42.9754753,-75.8810883,esf,kick net,7/1/2014,1,,gyraulus,gen,mollusca,,gastropoda,,basommatophora,,planorbidae,,,gyraulus,,9,30,end,,,0.346410162,sand,1.86,22.2,289,7.31,3
caz_1_1,caz,caz_1,1,42.9754753,-75.8810883,esf,kick net,7/1/2014,5,,bezzia,gen,arthropoda,hexapoda,insecta,pterygota,diptera,nematocera,ceratopogonidae,ceratopogoninae,palpomyiini,bezzia,,9,30,end,,,0.346410162,sand,1.86,22.2,289,7.31,3
caz_1_1,caz,caz_1,1,42.9754753,-75.8810883,esf,kick net,7/1/2014,7,,mallochohelea,gen,arthropoda,hexapoda,insecta,pterygota,diptera,nematocera,ceratopogonidae,ceratopogoninae,sphaeromiini,mallochohelea,,9,30,end,,,0.346410162,sand,1.86,22.2,289,7.31,3
caz_1_1,caz,caz_1,1,42.9754753,-75.8810883,esf,kick net,7/1/2014,1,,chironomus,gen,arthropoda,hexapoda,insecta,pterygota,diptera,nematocera,chironomidae,chironominae,chironomini,chironomus,,9,30,end,,,0.346410162,sand,1.86,22.2,289,7.31,3
caz_1_1,caz,caz_1,1,42.9754753,-75.8810883,esf,kick net,7/1/2014,3,,dicrotendipes,gen,arthropoda,hexapoda,insecta,pterygota,diptera,nematocera,chironomidae,chironominae,chironomini,dicrotendipes,,9,30,end,,,0.346410162,sand,1.86,22.2,289,7.31,3
caz_1_1,caz,caz_1,1,42.9754753,-75.8810883,esf,kick net,7/1/2014,34,,paratanytarsus,gen,arthropoda,hexapoda,insecta,pterygota,diptera,nematocera,chironomidae,chironominae,tanytarsini,paratanytarsus,,9,30,end,,,0.346410162,sand,1.86,22.2,289,7.31,3
caz_1_1,caz,caz_1,1,42.9754753,-75.8810883,esf,kick net,7/1/2014,1,,cricotopus,gen,arthropoda,hexapoda,insecta,pterygota,diptera,nematocera,chironomidae,orthocladiinae,,cricotopus,,9,30,end,,,0.346410162,sand,1.86,22.2,289,7.31,3
caz_1_1,caz,caz_1,1,42.9754753,-75.8810883,esf,kick net,7/1/2014,5,,psectrocladius,gen,arthropoda,hexapoda,insecta,pterygota,diptera,nematocera,chironomidae,orthocladiinae,,psectrocladius,,9,30,end,,,0.346410162,sand,1.86,22.2,289,7.31,3
caz_1_1,caz,caz_1,1,42.9754753,-75.8810883,esf,kick net,7/1/2014,4,,thienemanniella,gen,arthropoda,hexapoda,insecta,pterygota,diptera,nematocera,chironomidae,orthocladiinae,,thienemanniella,,9,30,end,,,0.346410162,sand,1.86,22.2,289,7.31,3
caz_1_1,caz,caz_1,1,42.9754753,-75.8810883,esf,kick net,7/1/2014,9,,krenopelopia,gen,arthropoda,hexapoda,insecta,pterygota,diptera,nematocera,chironomidae,tanypodinae,pentaneurini,krenopelopia,,9,30,end,,,0.346410162,sand,1.86,22.2,289,7.31,3
caz_1_1,caz,caz_1,1,42.9754753,-75.8810883,esf,kick net,7/1/2014,1,,procladius,gen,arthropoda,hexapoda,insecta,pterygota,diptera,nematocera,chironomidae,tanypodinae,procladiini,procladius,,9,30,end,,,0.346410162,sand,1.86,22.2,289,7.31,3
caz_1_1,caz,caz_1,1,42.9754753,-75.8810883,esf,kick net,7/1/2014,1,,hemerodromia,gen,arthropoda,hexapoda,insecta,pterygota,diptera,brachycera,empididae,hemerodromiinae,hemerodromiini,hemerodromia,,9,30,end,,,0.346410162,sand,1.86,22.2,289,7.31,3
caz_1_1,caz,caz_1,1,42.9754753,-75.8810883,esf,kick net,7/1/2014,1,,baetidae,fam,arthropoda,hexapoda,insecta,pterygota,ephemeroptera,pisciforma,baetidae,,,,,9,30,end,,,0.346410162,sand,1.86,22.2,289,7.31,3
caz_1_1,caz,caz_1,1,42.9754753,-75.8810883,esf,kick net,7/1/2014,14,,caenis,gen,arthropoda,hexapoda,insecta,pterygota,ephemeroptera,furcatergalia,caenidae,caeninae,,caenis,,9,30,end,,,0.346410162,sand,1.86,22.2,289,7.31,3
caz_1_1,caz,caz_1,1,42.9754753,-75.8810883,esf,kick net,7/1/2014,1,,acentria,gen,arthropoda,hexapoda,insecta,pterygota,lepidoptera,,crambidae,nymphulinae,acentropini,acentria,,9,30,end,,,0.346410162,sand,1.86,22.2,289,7.31,3
caz_1_1,caz,caz_1,1,42.9754753,-75.8810883,esf,kick net,7/1/2014,1,,enallagma,gen,arthropoda,hexapoda,insecta,pterygota,odonata,zygoptera,coenagrionidae,,,enallagma,,9,30,end,,,0.346410162,sand,1.86,22.2,289,7.31,3
caz_1_1,caz,caz_1,1,42.9754753,-75.8810883,esf,kick net,7/1/2014,1,,agraylea,gen,arthropoda,hexapoda,insecta,pterygota,trichoptera,spicipalpia,hydroptilidae,hydroptilinae,hydroptilini,agraylea,,9,30,end,,,0.346410162,sand,1.86,22.2,289,7.31,3
caz_1_1,caz,caz_1,1,42.9754753,-75.8810883,esf,kick net,7/1/2014,2,,oxyethira,gen,arthropoda,hexapoda,insecta,pterygota,trichoptera,spicipalpia,hydroptilidae,hydroptilinae,hydroptilini,oxyethira,,9,30,end,,,0.346410162,sand,1.86,22.2,289,7.31,3
caz_1_1,caz,caz_1,1,42.9754753,-75.8810883,esf,kick net,7/1/2014,1,early instar,hydroptilidae,fam,arthropoda,hexapoda,insecta,pterygota,trichoptera,spicipalpia,hydroptilidae,,,,,9,30,end,,,0.346410162,sand,1.86,22.2,289,7.31,3
caz_1_1,caz,caz_1,1,42.9754753,-75.8810883,esf,kick net,7/1/2014,2,,gammarus,gen,arthropoda,crustacea,malacostraca,eumalacostraca,amphipoda,gammaridea,gammaridae,,,gammarus,,9,30,end,,,0.346410162,sand,1.86,22.2,289,7.31,3
caz_1_1,caz,caz_1,1,42.9754753,-75.8810883,esf,kick net,7/1/2014,14,,hyalella,gen,arthropoda,crustacea,malacostraca,eumalacostraca,amphipoda,gammaridea,hyalellidae,,,hyalella,,9,30,end,,,0.346410162,sand,1.86,22.2,289,7.31,3
caz_1_1,caz,caz_1,1,42.9754753,-75.8810883,esf,kick net,7/1/2014,2,,caecidotea,gen,arthropoda,crustacea,malacostraca,eumalacostraca,isopoda,asellota,asellidae,,,caecidotea,,9,30,end,,,0.346410162,sand,1.86,22.2,289,7.31,3
caz_1_2,caz,caz_1,2,42.9754753,-75.8810883,esf,kick net,7/1/2014,2,,amnicola_grana,spe,mollusca,,gastropoda,,neotaenioglossa,,hydrobiidae,,,amnicola,amnicola_grana,9,30,end,,,0.346410162,sand,1.86,22.2,289,7.31,3
caz_1_2,caz,caz_1,2,42.9754753,-75.8810883,esf,kick net,7/1/2014,27,,physa,gen,mollusca,,gastropoda,,basommatophora,,physidae,,,physa,,9,30,end,,,0.346410162,sand,1.86,22.2,289,7.31,3
caz_1_2,caz,caz_1,2,42.9754753,-75.8810883,esf,kick net,7/1/2014,1,,gyraulus_parvus,spe,mollusca,,gastropoda,,basommatophora,,planorbidae,,,gyraulus,gyraulus_parvus,9,30,end,,,0.346410162,sand,1.86,22.2,289,7.31,3
caz_1_2,caz,caz_1,2,42.9754753,-75.8810883,esf,kick net,7/1/2014,2,,helisoma_anceps,spe,mollusca,,gastropoda,,basommatophora,,planorbidae,,,helisoma,helisoma_anceps,9,30,end,,,0.346410162,sand,1.86,22.2,289,7.31,3
caz_1_2,caz,caz_1,2,42.9754753,-75.8810883,esf,kick net,7/1/2014,5,,promenetus_exacuous,spe,mollusca,,gastropoda,,basommatophora,,planorbidae,,,promenetus,promenetus_exacuous,9,30,end,,,0.346410162,sand,1.86,22.2,289,7.31,3
caz_1_2,caz,caz_1,2,42.9754753,-75.8810883,esf,kick net,7/1/2014,1,,valvata,gen,mollusca,,gastropoda,,heterostropha,,valvatidae,,,valvata,,9,30,end,,,0.346410162,sand,1.86,22.2,289,7.31,3
caz_1_2,caz,caz_1,2,42.9754753,-75.8810883,esf,kick net,7/1/2014,9,,bezzia,gen,arthropoda,hexapoda,insecta,pterygota,diptera,nematocera,ceratopogonidae,ceratopogoninae,palpomyiini,bezzia,,9,30,end,,,0.346410162,sand,1.86,22.2,289,7.31,3
caz_1_2,caz,caz_1,2,42.9754753,-75.8810883,esf,kick net,7/1/2014,2,,mallochohelea,gen,arthropoda,hexapoda,insecta,pterygota,diptera,nematocera,ceratopogonidae,ceratopogoninae,sphaeromiini,mallochohelea,,9,30,end,,,0.346410162,sand,1.86,22.2,289,7.31,3
caz_1_2,caz,caz_1,2,42.9754753,-75.8810883,esf,kick net,7/1/2014,5,,chironomus,gen,arthropoda,hexapoda,insecta,pterygota,diptera,nematocera,chironomidae,chironominae,chironomini,chironomus,,9,30,end,,,0.346410162,sand,1.86,22.2,289,7.31,3
caz_1_2,caz,caz_1,2,42.9754753,-75.8810883,esf,kick net,7/1/2014,4,,dicrotendipes,gen,arthropoda,hexapoda,insecta,pterygota,diptera,nematocera,chironomidae,chironominae,chironomini,dicrotendipes,,9,30,end,,,0.346410162,sand,1.86,22.2,289,7.31,3
caz_1_2,caz,caz_1,2,42.9754753,-75.8810883,esf,kick net,7/1/2014,1,,microtendipes,gen,arthropoda,hexapoda,insecta,pterygota,diptera,nematocera,chironomidae,chironominae,chironomini,microtendipes,,9,30,end,,,0.346410162,sand,1.86,22.2,289,7.31,3
caz_1_2,caz,caz_1,2,42.9754753,-75.8810883,esf,kick net,7/1/2014,2,,polypedilum,gen,arthropoda,hexapoda,insecta,pterygota,diptera,nematocera,chironomidae,chironominae,chironomini,polypedilum,,9,30,end,,,0.346410162,sand,1.86,22.2,289,7.31,3
caz_1_2,caz,caz_1,2,42.9754753,-75.8810883,esf,kick net,7/1/2014,1,,pseudochironomus,gen,arthropoda,hexapoda,insecta,pterygota,diptera,nematocera,chironomidae,chironominae,pseudochironomini,pseudochironomus,,9,30,end,,,0.346410162,sand,1.86,22.2,289,7.31,3
caz_1_2,caz,caz_1,2,42.9754753,-75.8810883,esf,kick net,7/1/2014,2,,rheotanytarsus,gen,arthropoda,hexapoda,insecta,pterygota,diptera,nematocera,chironomidae,chironominae,tanytarsini,rheotanytarsus,,9,30,end,,,0.346410162,sand,1.86,22.2,289,7.31,3
caz_1_2,caz,caz_1,2,42.9754753,-75.8810883,esf,kick net,7/1/2014,1,,thienemanniella,gen,arthropoda,hexapoda,insecta,pterygota,diptera,nematocera,chironomidae,orthocladiinae,,thienemanniella,,9,30,end,,,0.346410162,sand,1.86,22.2,289,7.31,3
