"","unique_id","lake","station_id","sample_number","lat","long","agency_code","method","date","final_id","taxon_level","phylum","subphylum","class","subclass","order","suborder","family","subfamily","tribe","genus","species","wind","oncolite","substrate_size_d50","substrate","temperature","conductivity","ph","macrophyte","count"
"184","caz_16_1","caz","caz_16",1,42.9688835,-75.8821564,"esf","kick net","7/1/2014","valvata","gen","mollusca","","gastropoda","","heterostropha","","valvatidae","","","valvata","","west","",36.75834736,"coarsegravel",21.88,260,7.88,1,3
"185","caz_2_1","caz","caz_2",1,42.9694405,-75.8783035,"esf","kick net","6/30/2014","acentria","gen","arthropoda","hexapoda","insecta","pterygota","lepidoptera","","crambidae","nymphulinae","acentropini","acentria","","east","",25.70915925,"coarsegravel",18.41,280,7.47,2,1
"186","caz_2_1","caz","caz_2",1,42.9694405,-75.8783035,"esf","kick net","6/30/2014","caecidotea","gen","arthropoda","crustacea","malacostraca","eumalacostraca","isopoda","asellota","asellidae","","","caecidotea","","east","",25.70915925,"coarsegravel",18.41,280,7.47,2,10
"187","caz_2_1","caz","caz_2",1,42.9694405,-75.8783035,"esf","kick net","6/30/2014","caenis","gen","arthropoda","hexapoda","insecta","pterygota","ephemeroptera","furcatergalia","caenidae","caeninae","","caenis","","east","",25.70915925,"coarsegravel",18.41,280,7.47,2,1
"188","caz_2_1","caz","caz_2",1,42.9694405,-75.8783035,"esf","kick net","6/30/2014","cladotanytarsus","gen","arthropoda","hexapoda","insecta","pterygota","diptera","nematocera","chironomidae","chironominae","tanytarsini","cladotanytarsus","","east","",25.70915925,"coarsegravel",18.41,280,7.47,2,7
"189","caz_2_1","caz","caz_2",1,42.9694405,-75.8783035,"esf","kick net","6/30/2014","cricotopus","gen","arthropoda","hexapoda","insecta","pterygota","diptera","nematocera","chironomidae","orthocladiinae","","cricotopus","","east","",25.70915925,"coarsegravel",18.41,280,7.47,2,4
"190","caz_2_1","caz","caz_2",1,42.9694405,-75.8783035,"esf","kick net","6/30/2014","diphetor","gen","arthropoda","hexapoda","insecta","pterygota","ephemeroptera","pisciforma","baetidae","","","diphetor","","east","",25.70915925,"coarsegravel",18.41,280,7.47,2,1
"191","caz_2_1","caz","caz_2",1,42.9694405,-75.8783035,"esf","kick net","6/30/2014","enallagma","gen","arthropoda","hexapoda","insecta","pterygota","odonata","zygoptera","coenagrionidae","","","enallagma","","east","",25.70915925,"coarsegravel",18.41,280,7.47,2,1
"192","caz_2_1","caz","caz_2",1,42.9694405,-75.8783035,"esf","kick net","6/30/2014","ferrissia_walkeri","spe","mollusca","","gastropoda","","basommatophora","","ancylidae","","","ferrissia","ferrissia_walkeri","east","",25.70915925,"coarsegravel",18.41,280,7.47,2,3
"193","caz_2_1","caz","caz_2",1,42.9694405,-75.8783035,"esf","kick net","6/30/2014","gammarus","gen","arthropoda","crustacea","malacostraca","eumalacostraca","amphipoda","gammaridea","gammaridae","","","gammarus","","east","",25.70915925,"coarsegravel",18.41,280,7.47,2,60
"194","caz_2_1","caz","caz_2",1,42.9694405,-75.8783035,"esf","kick net","6/30/2014","gyraulus_parvus","spe","mollusca","","gastropoda","","basommatophora","","planorbidae","","","gyraulus","gyraulus_parvus","east","",25.70915925,"coarsegravel",18.41,280,7.47,2,7
"195","caz_2_1","caz","caz_2",1,42.9694405,-75.8783035,"esf","kick net","6/30/2014","helisoma_anceps","spe","mollusca","","gastropoda","","basommatophora","","planorbidae","","","helisoma","helisoma_anceps","east","",25.70915925,"coarsegravel",18.41,280,7.47,2,5
"196","caz_2_1","caz","caz_2",1,42.9694405,-75.8783035,"esf","kick net","6/30/2014","hydroptila","gen","arthropoda","hexapoda","insecta","pterygota","trichoptera","spicipalpia","hydroptilidae","hydroptilinae","hydroptilini","hydroptila","","east","",25.70915925,"coarsegravel",18.41,280,7.47,2,4
"197","caz_2_1","caz","caz_2",1,42.9694405,-75.8783035,"esf","kick net","6/30/2014","krenopelopia","gen","arthropoda","hexapoda","insecta","pterygota","diptera","nematocera","chironomidae","tanypodinae","pentaneurini","krenopelopia","","east","",25.70915925,"coarsegravel",18.41,280,7.47,2,5
"198","caz_2_1","caz","caz_2",1,42.9694405,-75.8783035,"esf","kick net","6/30/2014","microtendipes","gen","arthropoda","hexapoda","insecta","pterygota","diptera","nematocera","chironomidae","chironominae","chironomini","microtendipes","","east","",25.70915925,"coarsegravel",18.41,280,7.47,2,119
"199","caz_2_1","caz","caz_2",1,42.9694405,-75.8783035,"esf","kick net","6/30/2014","mystacides","gen","arthropoda","hexapoda","insecta","pterygota","trichoptera","integripalpia","leptoceridae","leptocerinae","mystacidini","mystacides","","east","",25.70915925,"coarsegravel",18.41,280,7.47,2,1
"200","caz_2_1","caz","caz_2",1,42.9694405,-75.8783035,"esf","kick net","6/30/2014","oecetis","gen","arthropoda","hexapoda","insecta","pterygota","trichoptera","integripalpia","leptoceridae","leptocerinae","oecetini","oecetis","","east","",25.70915925,"coarsegravel",18.41,280,7.47,2,2
"201","caz_2_1","caz","caz_2",1,42.9694405,-75.8783035,"esf","kick net","6/30/2014","pisidium","gen","mollusca","","bivalvia","heterodonta","veneroida","","pisidiidae","","","pisidium","","east","",25.70915925,"coarsegravel",18.41,280,7.47,2,14
"202","caz_2_1","caz","caz_2",1,42.9694405,-75.8783035,"esf","kick net","6/30/2014","polypedilum","gen","arthropoda","hexapoda","insecta","pterygota","diptera","nematocera","chironomidae","chironominae","chironomini","polypedilum","","east","",25.70915925,"coarsegravel",18.41,280,7.47,2,1
"203","caz_2_1","caz","caz_2",1,42.9694405,-75.8783035,"esf","kick net","6/30/2014","procladius","gen","arthropoda","hexapoda","insecta","pterygota","diptera","nematocera","chironomidae","tanypodinae","procladiini","procladius","","east","",25.70915925,"coarsegravel",18.41,280,7.47,2,1
"204","caz_2_1","caz","caz_2",1,42.9694405,-75.8783035,"esf","kick net","6/30/2014","psectrocladius","gen","arthropoda","hexapoda","insecta","pterygota","diptera","nematocera","chironomidae","orthocladiinae","","psectrocladius","","east","",25.70915925,"coarsegravel",18.41,280,7.47,2,1
"205","caz_2_1","caz","caz_2",1,42.9694405,-75.8783035,"esf","kick net","6/30/2014","pseudochironomus","gen","arthropoda","hexapoda","insecta","pterygota","diptera","nematocera","chironomidae","chironominae","pseudochironomini","pseudochironomus","","east","",25.70915925,"coarsegravel",18.41,280,7.47,2,1
"206","caz_2_1","caz","caz_2",1,42.9694405,-75.8783035,"esf","kick net","6/30/2014","sialis","gen","arthropoda","hexapoda","insecta","pterygota","megaloptera","","sialidae","","","sialis","","east","",25.70915925,"coarsegravel",18.41,280,7.47,2,1
"207","caz_2_1","caz","caz_2",1,42.9694405,-75.8783035,"esf","kick net","6/30/2014","tanytarsus","gen","arthropoda","hexapoda","insecta","pterygota","diptera","nematocera","chironomidae","chironominae","tanytarsini","tanytarsus","","east","",25.70915925,"coarsegravel",18.41,280,7.47,2,39
"208","caz_2_1","caz","caz_2",1,42.9694405,-75.8783035,"esf","kick net","6/30/2014","thienemanniella","gen","arthropoda","hexapoda","insecta","pterygota","diptera","nematocera","chironomidae","orthocladiinae","","thienemanniella","","east","",25.70915925,"coarsegravel",18.41,280,7.47,2,1
"209","caz_2_1","caz","caz_2",1,42.9694405,-75.8783035,"esf","kick net","6/30/2014","valvata","gen","mollusca","","gastropoda","","heterostropha","","valvatidae","","","valvata","","east","",25.70915925,"coarsegravel",18.41,280,7.47,2,4
"210","caz_3_1","caz","caz_3",1,42.9636879,-75.8735886,"esf","kick net","6/30/2014","ablabesmyia","gen","arthropoda","hexapoda","insecta","pterygota","diptera","nematocera","chironomidae","tanypodinae","pentaneurini","ablabesmyia","","east","",47.94582646,"coarsegravel",19.36,281,7.61,1,4
"211","caz_3_1","caz","caz_3",1,42.9636879,-75.8735886,"esf","kick net","6/30/2014","amnicola_limosus","spe","mollusca","","gastropoda","","neotaenioglossa","","hydrobiidae","","","amnicola","amnicola_limosus","east","",47.94582646,"coarsegravel",19.36,281,7.61,1,1
"212","caz_3_1","caz","caz_3",1,42.9636879,-75.8735886,"esf","kick net","6/30/2014","caecidotea","gen","arthropoda","crustacea","malacostraca","eumalacostraca","isopoda","asellota","asellidae","","","caecidotea","","east","",47.94582646,"coarsegravel",19.36,281,7.61,1,1
"213","caz_3_1","caz","caz_3",1,42.9636879,-75.8735886,"esf","kick net","6/30/2014","chironomidae","fam","arthropoda","hexapoda","insecta","pterygota","diptera","nematocera","chironomidae","","","","","east","",47.94582646,"coarsegravel",19.36,281,7.61,1,2
"214","caz_3_1","caz","caz_3",1,42.9636879,-75.8735886,"esf","kick net","6/30/2014","crangonyx","gen","arthropoda","crustacea","malacostraca","eumalacostraca","amphipoda","gammaridea","crangonyctidae","","","crangonyx","","east","",47.94582646,"coarsegravel",19.36,281,7.61,1,2
"215","caz_3_1","caz","caz_3",1,42.9636879,-75.8735886,"esf","kick net","6/30/2014","cricotopus","gen","arthropoda","hexapoda","insecta","pterygota","diptera","nematocera","chironomidae","orthocladiinae","","cricotopus","","east","",47.94582646,"coarsegravel",19.36,281,7.61,1,11
"216","caz_3_1","caz","caz_3",1,42.9636879,-75.8735886,"esf","kick net","6/30/2014","dreissena_polymorpha","spe","mollusca","","bivalvia","heterodonta","veneroida","","dreissenidae","","","dreissena","dreissena_polymorpha","east","",47.94582646,"coarsegravel",19.36,281,7.61,1,1
"217","caz_3_1","caz","caz_3",1,42.9636879,-75.8735886,"esf","kick net","6/30/2014","elimia_livescens","spe","mollusca","","gastropoda","","neotaenioglossa","","pleuroceridae","","","elimia","elimia_livescens","east","",47.94582646,"coarsegravel",19.36,281,7.61,1,1
"218","caz_3_1","caz","caz_3",1,42.9636879,-75.8735886,"esf","kick net","6/30/2014","gammarus","gen","arthropoda","crustacea","malacostraca","eumalacostraca","amphipoda","gammaridea","gammaridae","","","gammarus","","east","",47.94582646,"coarsegravel",19.36,281,7.61,1,33
"219","caz_3_1","caz","caz_3",1,42.9636879,-75.8735886,"esf","kick net","6/30/2014","heptageniidae","fam","arthropoda","hexapoda","insecta","pterygota","ephemeroptera","pisciforma","heptageniidae","","","","","east","",47.94582646,"coarsegravel",19.36,281,7.61,1,2
"220","caz_3_1","caz","caz_3",1,42.9636879,-75.8735886,"esf","kick net","6/30/2014","hyalella","gen","arthropoda","crustacea","malacostraca","eumalacostraca","amphipoda","gammaridea","hyalellidae","","","hyalella","","east","",47.94582646,"coarsegravel",19.36,281,7.61,1,4
"221","caz_3_1","caz","caz_3",1,42.9636879,-75.8735886,"esf","kick net","6/30/2014","hydroptila","gen","arthropoda","hexapoda","insecta","pterygota","trichoptera","spicipalpia","hydroptilidae","hydroptilinae","hydroptilini","hydroptila","","east","",47.94582646,"coarsegravel",19.36,281,7.61,1,7
"222","caz_3_1","caz","caz_3",1,42.9636879,-75.8735886,"esf","kick net","6/30/2014","menetus_dilatatus","spe","mollusca","","gastropoda","","basommatophora","","planorbidae","","","menetus","menetus_dilatatus","east","",47.94582646,"coarsegravel",19.36,281,7.61,1,2
"223","caz_3_1","caz","caz_3",1,42.9636879,-75.8735886,"esf","kick net","6/30/2014","microtendipes","gen","arthropoda","hexapoda","insecta","pterygota","diptera","nematocera","chironomidae","chironominae","chironomini","microtendipes","","east","",47.94582646,"coarsegravel",19.36,281,7.61,1,17
"224","caz_3_1","caz","caz_3",1,42.9636879,-75.8735886,"esf","kick net","6/30/2014","orconectes_obscurus","spe","arthropoda","crustacea","malacostraca","eumalacostraca","decapoda","pleocyemata","cambaridae","cambarinae","","orconectes","orconectes_obscurus","east","",47.94582646,"coarsegravel",19.36,281,7.61,1,1
"225","caz_3_1","caz","caz_3",1,42.9636879,-75.8735886,"esf","kick net","6/30/2014","paratanytarsus","gen","arthropoda","hexapoda","insecta","pterygota","diptera","nematocera","chironomidae","chironominae","tanytarsini","paratanytarsus","","east","",47.94582646,"coarsegravel",19.36,281,7.61,1,27
"226","caz_3_1","caz","caz_3",1,42.9636879,-75.8735886,"esf","kick net","6/30/2014","paratendipes","gen","arthropoda","hexapoda","insecta","pterygota","diptera","nematocera","chironomidae","chironominae","chironomini","paratendipes","","east","",47.94582646,"coarsegravel",19.36,281,7.61,1,2
"227","caz_3_1","caz","caz_3",1,42.9636879,-75.8735886,"esf","kick net","6/30/2014","polypedilum","gen","arthropoda","hexapoda","insecta","pterygota","diptera","nematocera","chironomidae","chironominae","chironomini","polypedilum","","east","",47.94582646,"coarsegravel",19.36,281,7.61,1,1
"228","caz_4_1","caz","caz_4",1,42.9581223,-75.8675842,"esf","kick net","6/30/2014","ablabesmyia","gen","arthropoda","hexapoda","insecta","pterygota","diptera","nematocera","chironomidae","tanypodinae","pentaneurini","ablabesmyia","","east","",64,"coarsegravel",19.44,283,7.65,0,3
"229","caz_4_1","caz","caz_4",1,42.9581223,-75.8675842,"esf","kick net","6/30/2014","baetidae","fam","arthropoda","hexapoda","insecta","pterygota","ephemeroptera","pisciforma","baetidae","","","","","east","",64,"coarsegravel",19.44,283,7.65,0,1
"230","caz_4_1","caz","caz_4",1,42.9581223,-75.8675842,"esf","kick net","6/30/2014","caecidotea","gen","arthropoda","crustacea","malacostraca","eumalacostraca","isopoda","asellota","asellidae","","","caecidotea","","east","",64,"coarsegravel",19.44,283,7.65,0,3
"231","caz_4_1","caz","caz_4",1,42.9581223,-75.8675842,"esf","kick net","6/30/2014","chironomidae","fam","arthropoda","hexapoda","insecta","pterygota","diptera","nematocera","chironomidae","","","","","east","",64,"coarsegravel",19.44,283,7.65,0,6
"232","caz_4_1","caz","caz_4",1,42.9581223,-75.8675842,"esf","kick net","6/30/2014","cloeon","gen","arthropoda","hexapoda","insecta","pterygota","ephemeroptera","pisciforma","baetidae","","","cloeon","","east","",64,"coarsegravel",19.44,283,7.65,0,4
"233","caz_4_1","caz","caz_4",1,42.9581223,-75.8675842,"esf","kick net","6/30/2014","corynoneura","gen","arthropoda","hexapoda","insecta","pterygota","diptera","nematocera","chironomidae","orthocladiinae","","corynoneura","","east","",64,"coarsegravel",19.44,283,7.65,0,9
"234","caz_4_1","caz","caz_4",1,42.9581223,-75.8675842,"esf","kick net","6/30/2014","crangonyx","gen","arthropoda","crustacea","malacostraca","eumalacostraca","amphipoda","gammaridea","crangonyctidae","","","crangonyx","","east","",64,"coarsegravel",19.44,283,7.65,0,5
"235","caz_4_1","caz","caz_4",1,42.9581223,-75.8675842,"esf","kick net","6/30/2014","ferrissia_fragilis","spe","mollusca","","gastropoda","","basommatophora","","ancylidae","","","ferrissia","ferrissia_fragilis","east","",64,"coarsegravel",19.44,283,7.65,0,3
"236","caz_4_1","caz","caz_4",1,42.9581223,-75.8675842,"esf","kick net","6/30/2014","gammarus","gen","arthropoda","crustacea","malacostraca","eumalacostraca","amphipoda","gammaridea","gammaridae","","","gammarus","","east","",64,"coarsegravel",19.44,283,7.65,0,83
"237","caz_4_1","caz","caz_4",1,42.9581223,-75.8675842,"esf","kick net","6/30/2014","heptageniidae","fam","arthropoda","hexapoda","insecta","pterygota","ephemeroptera","pisciforma","heptageniidae","","","","","east","",64,"coarsegravel",19.44,283,7.65,0,13
"238","caz_4_1","caz","caz_4",1,42.9581223,-75.8675842,"esf","kick net","6/30/2014","menetus_dilatatus","spe","mollusca","","gastropoda","","basommatophora","","planorbidae","","","menetus","menetus_dilatatus","east","",64,"coarsegravel",19.44,283,7.65,0,2
"239","caz_4_1","caz","caz_4",1,42.9581223,-75.8675842,"esf","kick net","6/30/2014","microtendipes","gen","arthropoda","hexapoda","insecta","pterygota","diptera","nematocera","chironomidae","chironominae","chironomini","microtendipes","","east","",64,"coarsegravel",19.44,283,7.65,0,16
"240","caz_4_1","caz","caz_4",1,42.9581223,-75.8675842,"esf","kick net","6/30/2014","mystacides","gen","arthropoda","hexapoda","insecta","pterygota","trichoptera","integripalpia","leptoceridae","leptocerinae","mystacidini","mystacides","","east","",64,"coarsegravel",19.44,283,7.65,0,2
"241","caz_4_1","caz","caz_4",1,42.9581223,-75.8675842,"esf","kick net","6/30/2014","paratanytarsus","gen","arthropoda","hexapoda","insecta","pterygota","diptera","nematocera","chironomidae","chironominae","tanytarsini","paratanytarsus","","east","",64,"coarsegravel",19.44,283,7.65,0,27
"242","caz_4_1","caz","caz_4",1,42.9581223,-75.8675842,"esf","kick net","6/30/2014","polycentropus","gen","arthropoda","hexapoda","insecta","pterygota","trichoptera","annulipalpia","polycentropodidae","polycentropodinae","","polycentropus","","east","",64,"coarsegravel",19.44,283,7.65,0,3
"243","caz_4_1","caz","caz_4",1,42.9581223,-75.8675842,"esf","kick net","6/30/2014","psephenus","gen","arthropoda","hexapoda","insecta","pterygota","coleoptera","polyphaga","psephenidae","psepheninae","","psephenus","","east","",64,"coarsegravel",19.44,283,7.65,0,1
"244","caz_4_1","caz","caz_4",1,42.9581223,-75.8675842,"esf","kick net","6/30/2014","pseudochironomus","gen","arthropoda","hexapoda","insecta","pterygota","diptera","nematocera","chironomidae","chironominae","pseudochironomini","pseudochironomus","","east","",64,"coarsegravel",19.44,283,7.65,0,7
"245","caz_4_1","caz","caz_4",1,42.9581223,-75.8675842,"esf","kick net","6/30/2014","stenonema","gen","arthropoda","hexapoda","insecta","pterygota","ephemeroptera","pisciforma","heptageniidae","","","stenonema","","east","",64,"coarsegravel",19.44,283,7.65,0,7
"246","caz_4_1","caz","caz_4",1,42.9581223,-75.8675842,"esf","kick net","6/30/2014","stenonema_femoratum","spe","arthropoda","hexapoda","insecta","pterygota","ephemeroptera","pisciforma","heptageniidae","","","stenonema","stenonema_femoratum","east","",64,"coarsegravel",19.44,283,7.65,0,3
"247","caz_4_1","caz","caz_4",1,42.9581223,-75.8675842,"esf","kick net","6/30/2014","tanytarsus","gen","arthropoda","hexapoda","insecta","pterygota","diptera","nematocera","chironomidae","chironominae","tanytarsini","tanytarsus","","east","",64,"coarsegravel",19.44,283,7.65,0,24
"248","caz_4_1","caz","caz_4",1,42.9581223,-75.8675842,"esf","kick net","6/30/2014","thienemanniella","gen","arthropoda","hexapoda","insecta","pterygota","diptera","nematocera","chironomidae","orthocladiinae","","thienemanniella","","east","",64,"coarsegravel",19.44,283,7.65,0,3
"249","caz_5_1","caz","caz_5",1,42.9521637,-75.8642654,"esf","kick net","6/30/2014","ablabesmyia","gen","arthropoda","hexapoda","insecta","pterygota","diptera","nematocera","chironomidae","tanypodinae","pentaneurini","ablabesmyia","","east","",75.87822551,"cobble",19.45,283,7.61,0,4
"250","caz_5_1","caz","caz_5",1,42.9521637,-75.8642654,"esf","kick net","6/30/2014","amnicola_limosus","spe","mollusca","","gastropoda","","neotaenioglossa","","hydrobiidae","","","amnicola","amnicola_limosus","east","",75.87822551,"cobble",19.45,283,7.61,0,2
"251","caz_5_1","caz","caz_5",1,42.9521637,-75.8642654,"esf","kick net","6/30/2014","cricotopus","gen","arthropoda","hexapoda","insecta","pterygota","diptera","nematocera","chironomidae","orthocladiinae","","cricotopus","","east","",75.87822551,"cobble",19.45,283,7.61,0,1
"252","caz_5_1","caz","caz_5",1,42.9521637,-75.8642654,"esf","kick net","6/30/2014","dicrotendipes","gen","arthropoda","hexapoda","insecta","pterygota","diptera","nematocera","chironomidae","chironominae","chironomini","dicrotendipes","","east","",75.87822551,"cobble",19.45,283,7.61,0,3
"253","caz_5_1","caz","caz_5",1,42.9521637,-75.8642654,"esf","kick net","6/30/2014","elimia_acuta","spe","mollusca","","gastropoda","","neotaenioglossa","","pleuroceridae","","","elimia","elimia_acuta","east","",75.87822551,"cobble",19.45,283,7.61,0,1
"254","caz_5_1","caz","caz_5",1,42.9521637,-75.8642654,"esf","kick net","6/30/2014","ephemera","gen","arthropoda","hexapoda","insecta","pterygota","ephemeroptera","furcatergalia","ephemeridae","","","ephemera","","east","",75.87822551,"cobble",19.45,283,7.61,0,1
"255","caz_5_1","caz","caz_5",1,42.9521637,-75.8642654,"esf","kick net","6/30/2014","ferrissia_fragilis","spe","mollusca","","gastropoda","","basommatophora","","ancylidae","","","ferrissia","ferrissia_fragilis","east","",75.87822551,"cobble",19.45,283,7.61,0,4
"256","caz_5_1","caz","caz_5",1,42.9521637,-75.8642654,"esf","kick net","6/30/2014","gammarus","gen","arthropoda","crustacea","malacostraca","eumalacostraca","amphipoda","gammaridea","gammaridae","","","gammarus","","east","",75.87822551,"cobble",19.45,283,7.61,0,11
"257","caz_5_1","caz","caz_5",1,42.9521637,-75.8642654,"esf","kick net","6/30/2014","heptageniidae","fam","arthropoda","hexapoda","insecta","pterygota","ephemeroptera","pisciforma","heptageniidae","","","","","east","",75.87822551,"cobble",19.45,283,7.61,0,1
"258","caz_5_1","caz","caz_5",1,42.9521637,-75.8642654,"esf","kick net","6/30/2014","microtendipes","gen","arthropoda","hexapoda","insecta","pterygota","diptera","nematocera","chironomidae","chironominae","chironomini","microtendipes","","east","",75.87822551,"cobble",19.45,283,7.61,0,14
"259","caz_5_1","caz","caz_5",1,42.9521637,-75.8642654,"esf","kick net","6/30/2014","optioservus","gen","arthropoda","hexapoda","insecta","pterygota","coleoptera","polyphaga","elmidae","elminae","elmini","optioservus","","east","",75.87822551,"cobble",19.45,283,7.61,0,1
"260","caz_5_1","caz","caz_5",1,42.9521637,-75.8642654,"esf","kick net","6/30/2014","orconectes_obscurus","spe","arthropoda","crustacea","malacostraca","eumalacostraca","decapoda","pleocyemata","cambaridae","cambarinae","","orconectes","orconectes_obscurus","east","",75.87822551,"cobble",19.45,283,7.61,0,2
"261","caz_5_1","caz","caz_5",1,42.9521637,-75.8642654,"esf","kick net","6/30/2014","pisidium","gen","mollusca","","bivalvia","heterodonta","veneroida","","pisidiidae","","","pisidium","","east","",75.87822551,"cobble",19.45,283,7.61,0,2
"262","caz_5_1","caz","caz_5",1,42.9521637,-75.8642654,"esf","kick net","6/30/2014","polycentropus","gen","arthropoda","hexapoda","insecta","pterygota","trichoptera","annulipalpia","polycentropodidae","polycentropodinae","","polycentropus","","east","",75.87822551,"cobble",19.45,283,7.61,0,2
"263","caz_5_1","caz","caz_5",1,42.9521637,-75.8642654,"esf","kick net","6/30/2014","polypedilum","gen","arthropoda","hexapoda","insecta","pterygota","diptera","nematocera","chironomidae","chironominae","chironomini","polypedilum","","east","",75.87822551,"cobble",19.45,283,7.61,0,2
"264","caz_5_1","caz","caz_5",1,42.9521637,-75.8642654,"esf","kick net","6/30/2014","sialis","gen","arthropoda","hexapoda","insecta","pterygota","megaloptera","","sialidae","","","sialis","","east","",75.87822551,"cobble",19.45,283,7.61,0,1
"265","caz_5_1","caz","caz_5",1,42.9521637,-75.8642654,"esf","kick net","6/30/2014","tanytarsus","gen","arthropoda","hexapoda","insecta","pterygota","diptera","nematocera","chironomidae","chironominae","tanytarsini","tanytarsus","","east","",75.87822551,"cobble",19.45,283,7.61,0,46
"266","caz_5_1","caz","caz_5",1,42.9521637,-75.8642654,"esf","kick net","6/30/2014","thienemanniella","gen","arthropoda","hexapoda","insecta","pterygota","diptera","nematocera","chironomidae","orthocladiinae","","thienemanniella","","east","",75.87822551,"cobble",19.45,283,7.61,0,3
"267","caz_5_1","caz","caz_5",1,42.9521637,-75.8642654,"esf","kick net","6/30/2014","viviparus_georgianus","spe","mollusca","","gastropoda","prosobranchia","architaenioglossa","","viviparidae","","","viviparus","viviparus_georgianus","east","",75.87822551,"cobble",19.45,283,7.61,0,1
"268","caz_6_1","caz","caz_6",1,42.9459534,-75.862709,"esf","kick net","6/30/2014","ablabesmyia","gen","arthropoda","hexapoda","insecta","pterygota","diptera","nematocera","chironomidae","tanypodinae","pentaneurini","ablabesmyia","","east","",30.68355928,"coarsegravel",19.49,282,7.62,0,2
"269","caz_6_1","caz","caz_6",1,42.9459534,-75.862709,"esf","kick net","6/30/2014","amnicola_limosus","spe","mollusca","","gastropoda","","neotaenioglossa","","hydrobiidae","","","amnicola","amnicola_limosus","east","",30.68355928,"coarsegravel",19.49,282,7.62,0,1
"270","caz_6_1","caz","caz_6",1,42.9459534,-75.862709,"esf","kick net","6/30/2014","caecidotea","gen","arthropoda","crustacea","malacostraca","eumalacostraca","isopoda","asellota","asellidae","","","caecidotea","","east","",30.68355928,"coarsegravel",19.49,282,7.62,0,3
"271","caz_6_1","caz","caz_6",1,42.9459534,-75.862709,"esf","kick net","6/30/2014","cricotopus","gen","arthropoda","hexapoda","insecta","pterygota","diptera","nematocera","chironomidae","orthocladiinae","","cricotopus","","east","",30.68355928,"coarsegravel",19.49,282,7.62,0,5
"272","caz_6_1","caz","caz_6",1,42.9459534,-75.862709,"esf","kick net","6/30/2014","dreissena_polymorpha","spe","mollusca","","bivalvia","heterodonta","veneroida","","dreissenidae","","","dreissena","dreissena_polymorpha","east","",30.68355928,"coarsegravel",19.49,282,7.62,0,1
"273","caz_6_1","caz","caz_6",1,42.9459534,-75.862709,"esf","kick net","6/30/2014","ferrissia_fragilis","spe","mollusca","","gastropoda","","basommatophora","","ancylidae","","","ferrissia","ferrissia_fragilis","east","",30.68355928,"coarsegravel",19.49,282,7.62,0,7
"274","caz_6_1","caz","caz_6",1,42.9459534,-75.862709,"esf","kick net","6/30/2014","gammarus","gen","arthropoda","crustacea","malacostraca","eumalacostraca","amphipoda","gammaridea","gammaridae","","","gammarus","","east","",30.68355928,"coarsegravel",19.49,282,7.62,0,49
"275","caz_6_1","caz","caz_6",1,42.9459534,-75.862709,"esf","kick net","6/30/2014","menetus_dilatatus","spe","mollusca","","gastropoda","","basommatophora","","planorbidae","","","menetus","menetus_dilatatus","east","",30.68355928,"coarsegravel",19.49,282,7.62,0,1
"276","caz_6_1","caz","caz_6",1,42.9459534,-75.862709,"esf","kick net","6/30/2014","microtendipes","gen","arthropoda","hexapoda","insecta","pterygota","diptera","nematocera","chironomidae","chironominae","chironomini","microtendipes","","east","",30.68355928,"coarsegravel",19.49,282,7.62,0,22
"277","caz_6_1","caz","caz_6",1,42.9459534,-75.862709,"esf","kick net","6/30/2014","mystacides","gen","arthropoda","hexapoda","insecta","pterygota","trichoptera","integripalpia","leptoceridae","leptocerinae","mystacidini","mystacides","","east","",30.68355928,"coarsegravel",19.49,282,7.62,0,2
"278","caz_6_1","caz","caz_6",1,42.9459534,-75.862709,"esf","kick net","6/30/2014","paratanytarsus","gen","arthropoda","hexapoda","insecta","pterygota","diptera","nematocera","chironomidae","chironominae","tanytarsini","paratanytarsus","","east","",30.68355928,"coarsegravel",19.49,282,7.62,0,19
"279","caz_6_1","caz","caz_6",1,42.9459534,-75.862709,"esf","kick net","6/30/2014","pisidium","gen","mollusca","","bivalvia","heterodonta","veneroida","","pisidiidae","","","pisidium","","east","",30.68355928,"coarsegravel",19.49,282,7.62,0,1
"280","caz_6_1","caz","caz_6",1,42.9459534,-75.862709,"esf","kick net","6/30/2014","polypedilum","gen","arthropoda","hexapoda","insecta","pterygota","diptera","nematocera","chironomidae","chironominae","chironomini","polypedilum","","east","",30.68355928,"coarsegravel",19.49,282,7.62,0,2
"281","caz_6_1","caz","caz_6",1,42.9459534,-75.862709,"esf","kick net","6/30/2014","pseudochironomus","gen","arthropoda","hexapoda","insecta","pterygota","diptera","nematocera","chironomidae","chironominae","pseudochironomini","pseudochironomus","","east","",30.68355928,"coarsegravel",19.49,282,7.62,0,2
"282","caz_6_1","caz","caz_6",1,42.9459534,-75.862709,"esf","kick net","6/30/2014","tanytarsus","gen","arthropoda","hexapoda","insecta","pterygota","diptera","nematocera","chironomidae","chironominae","tanytarsini","tanytarsus","","east","",30.68355928,"coarsegravel",19.49,282,7.62,0,22
"283","caz_6_1","caz","caz_6",1,42.9459534,-75.862709,"esf","kick net","6/30/2014","thienemanniella","gen","arthropoda","hexapoda","insecta","pterygota","diptera","nematocera","chironomidae","orthocladiinae","","thienemanniella","","east","",30.68355928,"coarsegravel",19.49,282,7.62,0,3
